   t     nR      nF
46.600000  0.821813  0.740726
46.650000  0.832467  0.735446
46.700000  0.843836  0.730869
46.750000  0.855191  0.726304
46.800000  0.867242  0.722455
46.850000  0.879277  0.718618
46.900000  0.891984  0.715515
46.950000  0.904672  0.712423
47.000000  0.918000  0.710082
47.050000  0.931307  0.707752
47.100000  0.945217  0.706192
47.150000  0.959103  0.704645
47.200000  0.973545  0.703887
47.250000  0.987959  0.703142
47.300000  1.002873  0.703209
47.350000  1.017755  0.703290
47.400000  1.033071  0.704208
47.450000  1.048350  0.705140
47.500000  1.063983  0.706936
47.550000  1.079573  0.708745
47.600000  1.095426  0.711448
47.650000  1.111230  0.714163
47.700000  1.127189  0.717802
47.750000  1.143093  0.721454
47.800000  1.159029  0.726061
47.850000  1.174904  0.730680
47.900000  1.190672  0.736285
47.950000  1.206372  0.741901
48.000000  1.221808  0.748534
48.050000  1.237170  0.755175
48.100000  1.252097  0.762862
48.150000  1.266943  0.770555
48.200000  1.281166  0.779318
48.250000  1.295303  0.788082
48.300000  1.308616  0.797936
48.350000  1.321837  0.807786
48.400000  1.334024  0.818734
48.450000  1.346114  0.829673
48.500000  1.356952  0.841707
48.550000  1.367692  0.853725
48.600000  1.376958  0.866819
48.650000  1.386127  0.879889
48.700000  1.393607  0.893999
48.750000  1.400993  0.908074
48.800000  1.406485  0.923130
48.850000  1.411891  0.938139
48.900000  1.415219  0.954043
48.950000  1.418471  0.969888
49.000000  1.419491  0.986512
49.050000  1.420448  1.003065
49.100000  1.419055  1.020251
49.150000  1.417618  1.037353
49.200000  1.413760  1.054908
49.250000  1.409879  1.072368
49.300000  1.403557  1.090072
49.350000  1.397236  1.107668
49.400000  1.388513  1.125272
49.450000  1.379816  1.142760
49.500000  1.368815  1.159995
49.550000  1.357865  1.177108
49.600000  1.344766  1.193695
49.650000  1.331743  1.210157
49.700000  1.316779  1.225812
49.750000  1.301912  1.241344
49.800000  1.285358  1.255794
49.850000  1.268919  1.270128
49.900000  1.251081  1.283119
49.950000  1.233371  1.296005
50.000000  1.214572  1.307315
50.050000  1.195910  1.318535
50.100000  1.176478  1.327980
50.150000  1.157185  1.337354
50.200000  1.137440  1.344797
50.250000  1.117831  1.352190
50.300000  1.098071  1.357543
50.350000  1.078441  1.362869
50.400000  1.058938  1.366096
50.450000  1.039555  1.369316
50.500000  1.020546  1.370429
50.550000  1.001644  1.371555
50.600000  0.983329  1.370609
50.650000  0.965108  1.369695
50.700000  0.947650  1.366786
50.750000  0.930270  1.363924
50.800000  0.913795  1.359177
50.850000  0.897384  1.354490
50.900000  0.881983  1.348058
50.950000  0.866634  1.341694
51.000000  0.852371  1.333743
51.050000  0.838147  1.325867
51.100000  0.825059  1.316575
51.150000  0.811999  1.307362
51.200000  0.800101  1.296913
51.250000  0.788223  1.286542
51.300000  0.777515  1.275116
51.350000  0.766820  1.263768
51.400000  0.757289  1.251541
51.450000  0.747764  1.239390
51.500000  0.739388  1.226531
51.550000  0.731013  1.213745
51.600000  0.723763  1.200413
51.650000  0.716510  1.187149
51.700000  0.710353  1.173489
51.750000  0.704191  1.159893
51.800000  0.699094  1.146041
51.850000  0.693989  1.132247
51.900000  0.689916  1.118322
51.950000  0.685834  1.104451
52.000000  0.682752  1.090564
52.050000  0.679661  1.076725
52.100000  0.677538  1.062971
52.150000  0.675405  1.049260
52.200000  0.674211  1.035724
52.250000  0.673006  1.022227
52.300000  0.672715  1.008983
52.350000  0.672413  0.995774
52.400000  0.672999  0.982887
52.450000  0.673575  0.970030
52.500000  0.675018  0.957555
52.550000  0.676450  0.945108
52.600000  0.678731  0.933092
52.650000  0.681002  0.921101
52.700000  0.684104  0.909586
52.750000  0.687197  0.898092
52.800000  0.691107  0.887112
52.850000  0.695008  0.876151
52.900000  0.699715  0.865734
52.950000  0.704412  0.855335
53.000000  0.709905  0.845508
53.050000  0.715389  0.835697
53.100000  0.721659  0.826480
53.150000  0.727920  0.817278
53.200000  0.734960  0.808691
53.250000  0.741990  0.800117
53.300000  0.749791  0.792176
53.350000  0.757582  0.784247
53.400000  0.766136  0.776967
53.450000  0.774680  0.769698
53.500000  0.783977  0.763092
53.550000  0.793263  0.756498
53.600000  0.803293  0.750581
53.650000  0.813311  0.744675
53.700000  0.824059  0.739459
53.750000  0.834794  0.734255
53.800000  0.846243  0.729754
53.850000  0.857678  0.725266
53.900000  0.869806  0.721497
53.950000  0.881919  0.717739
54.000000  0.894699  0.714717
54.050000  0.907462  0.711706
54.100000  0.920861  0.709448
54.150000  0.934239  0.707202
54.200000  0.948215  0.705727
54.250000  0.962167  0.704265
54.300000  0.976670  0.703596
54.350000  0.991144  0.702939
54.400000  1.006113  0.703098
54.450000  1.021049  0.703270
54.500000  1.036411  0.704282
54.550000  1.051735  0.705308
54.600000  1.067404  0.707201
54.650000  1.083031  0.709108
54.700000  1.098909  0.711911
54.750000  1.114738  0.714728
54.800000  1.130709  0.718472
54.850000  1.146626  0.722228
54.900000  1.162559  0.726944
54.950000  1.178432  0.731670
55.000000  1.194180  0.737388
55.050000  1.209860  0.743115
55.100000  1.225260  0.749864
55.150000  1.240584  0.756620
55.200000  1.255453  0.764426
55.250000  1.270240  0.772237
55.300000  1.284384  0.781122
55.350000  1.298440  0.790007
55.400000  1.311651  0.799983
55.450000  1.324768  0.809956
55.500000  1.336827  0.821027
55.550000  1.348790  0.832089
55.600000  1.359475  0.844245
55.650000  1.370062  0.856384
55.700000  1.379151  0.869598
55.750000  1.388143  0.882786
55.800000  1.395422  0.897010
55.850000  1.402608  0.911198
55.900000  1.407877  0.926358
55.950000  1.413061  0.941472
56.000000  1.416148  0.957469
56.050000  1.419159  0.973407
56.100000  1.419922  0.990110
56.150000  1.420624  1.006741
56.200000  1.418964  1.023987
56.250000  1.417262  1.041147
56.300000  1.413132  1.058741
56.350000  1.408982  1.076237
56.400000  1.402391  1.093954
56.450000  1.395803  1.111562
56.500000  1.386819  1.129151
56.550000  1.377863  1.146622
56.600000  1.366616  1.163812
56.650000  1.355423  1.180879
56.700000  1.342099  1.197389
56.750000  1.328854  1.213774
56.800000  1.313692  1.229322
56.850000  1.298629  1.244747
56.900000  1.281908  1.259059
56.950000  1.265304  1.273257
57.000000  1.247333  1.286083
57.050000  1.229491  1.298807
57.100000  1.210595  1.309928
57.150000  1.191835  1.320963
57.200000  1.172342  1.330201
57.250000  1.152986  1.339371
57.300000  1.133213  1.346593
57.350000  1.113574  1.353769
57.400000  1.093818  1.358893
57.450000  1.074190  1.363993
57.500000  1.054718  1.366989
57.550000  1.035365  1.369981
57.600000  1.016412  1.370865
57.650000  0.997564  1.371765
57.700000  0.979326  1.370598
57.750000  0.961179  1.369464
57.800000  0.943814  1.366344
57.850000  0.926526  1.363274
57.900000  0.910155  1.358331
57.950000  0.893849  1.353450
58.000000  0.878562  1.346838
58.050000  0.863326  1.340295
58.100000  0.849184  1.332183
58.150000  0.835080  1.324146
58.200000  0.822115  1.314713
58.250000  0.809178  1.305358
58.300000  0.797406  1.294785
58.350000  0.785653  1.284293
58.400000  0.775070  1.272763
58.450000  0.764500  1.261311
58.500000  0.755093  1.249000
58.550000  0.745692  1.236764
58.600000  0.737438  1.223838
58.650000  0.729185  1.210985
58.700000  0.722053  1.197602
58.750000  0.714919  1.184287
58.800000  0.708878  1.170592
58.850000  0.702832  1.156961
58.900000  0.697846  1.143087
58.950000  0.692854  1.129272
59.000000  0.688890  1.115339
59.050000  0.684917  1.101460
59.100000  0.681941  1.087575
59.150000  0.678955  1.073739
59.200000  0.676934  1.059998
59.250000  0.674903  1.046300
59.300000  0.673809  1.032786
59.350000  0.672705  1.019310
59.400000  0.672510  1.006097
59.450000  0.672305  0.992917
59.500000  0.672987  0.980067
59.550000  0.673657  0.967247
59.600000  0.675193  0.954814
59.650000  0.676718  0.942409
59.700000  0.679090  0.930441
59.750000  0.681452  0.918498
59.800000  0.684644  0.907034
59.850000  0.687827  0.895593
59.900000  0.691826  0.884668
59.950000  0.695815  0.873763
60.000000  0.700609  0.863405
60.050000  0.705394  0.853065
60.100000  0.710974  0.843300
60.150000  0.716545  0.833550
60.200000  0.722901  0.824398
60.250000  0.729248  0.815260
60.300000  0.736373  0.806739
60.350000  0.743489  0.798232
60.400000  0.751374  0.790359
60.450000  0.759250  0.782499
60.500000  0.767888  0.775288
60.550000  0.776516  0.768090
60.600000  0.785896  0.761555
60.650000  0.795266  0.755033
60.700000  0.805378  0.749189
60.750000  0.815478  0.743357
60.800000  0.826306  0.738216
60.850000  0.837122  0.733087
60.900000  0.848650  0.728663
60.950000  0.860164  0.724252
61.000000  0.872369  0.720561
61.050000  0.884558  0.716883
61.100000  0.897413  0.713940
61.150000  0.910248  0.711011
61.200000  0.923718  0.708835
61.250000  0.937165  0.706672
61.300000  0.951207  0.705283
61.350000  0.965224  0.703907
61.400000  0.979787  0.703325
61.450000  0.994321  0.702756
61.500000  1.009343  0.703005
61.550000  1.024331  0.703268
61.600000  1.039738  0.704374
61.650000  1.055106  0.705494
61.700000  1.070811  0.707485
61.750000  1.086473  0.709488
61.800000  1.102375  0.712393
61.850000  1.118227  0.715310
61.900000  1.134209  0.719158
61.950000  1.150136  0.723019
62.000000  1.166066  0.727842
62.050000  1.181934  0.732677
62.100000  1.197662  0.738506
62.150000  1.213321  0.744345
62.200000  1.228681  0.751209
62.250000  1.243965  0.758080
62.300000  1.258775  0.766005
62.350000  1.273502  0.773933
62.400000  1.287564  0.782938
62.450000  1.301539  0.791944
62.500000  1.314644  0.802042
62.550000  1.327656  0.812137
62.600000  1.339586  0.823331
62.650000  1.351419  0.834514
62.700000  1.361950  0.846792
62.750000  1.372383  0.859052
62.800000  1.381293  0.872383
62.850000  1.390107  0.885689
62.900000  1.397184  0.900024
62.950000  1.404168  0.914323
63.000000  1.409214  0.929588
63.050000  1.414175  0.944804
63.100000  1.417020  0.960893
63.150000  1.419791  0.976921
63.200000  1.420296  0.993701
63.250000  1.420744  1.010407
63.300000  1.418818  1.027711
63.350000  1.416852  1.044928
63.400000  1.412452  1.062557
63.450000  1.408034  1.080087
63.500000  1.401176  1.097814
63.550000  1.394323  1.115431
63.600000  1.385081  1.133001
63.650000  1.375870  1.150453
63.700000  1.364381  1.167595
63.750000  1.352947  1.184613
63.800000  1.339403  1.201044
63.850000  1.325939  1.217349
63.900000  1.310584  1.232786
63.950000  1.295330  1.248101
64.000000  1.278447  1.262274
64.050000  1.261682  1.276333
64.100000  1.243582  1.288994
64.150000  1.225613  1.301553
64.200000  1.206624  1.312486
64.250000  1.187771  1.323333
64.300000  1.168219  1.332364
64.350000  1.148805  1.341329
64.400000  1.129007  1.348332
64.450000  1.109344  1.355290
64.500000  1.089593  1.360187
64.550000  1.069970  1.365062
64.600000  1.050533  1.367828
64.650000  1.031212  1.370593
64.700000  1.012317  1.371251
64.750000  0.993525  1.371926
64.800000  0.975365  1.370540
64.850000  0.957294  1.369190
64.900000  0.940023  1.365862
64.950000  0.922827  1.362586
65.000000  0.906562  1.357450
65.050000  0.890360  1.352376
65.100000  0.875188  1.345588
65.150000  0.860065  1.338870
65.200000  0.846043  1.330600
65.250000  0.832058  1.322405
65.300000  0.819217  1.312833
65.350000  0.806403  1.303339
65.400000  0.794756  1.292647
65.450000  0.783126  1.282034
65.500000  0.772669  1.270404
65.550000  0.762222  1.258852
65.600000  0.752938  1.246457
65.650000  0.743660  1.234139
65.700000  0.735526  1.221149
65.750000  0.727393  1.208230
65.800000  0.720380  1.194799
65.850000  0.713363  1.181435
65.900000  0.707437  1.167708
65.950000  0.701505  1.154042
66.000000  0.696631  1.140150
66.050000  0.691749  1.126314
66.100000  0.687893  1.112375
66.150000  0.684028  1.098487
66.200000  0.681156  1.084607
66.250000  0.678275  1.070774
66.300000  0.676356  1.057048
66.350000  0.674427  1.043363
66.400000  0.673431  1.029872
66.450000  0.672425  1.016419
66.500000  0.672327  1.003236
66.550000  0.672218  0.990087
66.600000  0.672994  0.977273
66.650000  0.673758  0.964491
66.700000  0.675386  0.952101
66.750000  0.677004  0.939738
66.800000  0.679466  0.927818
66.850000  0.681918  0.915922
66.900000  0.685199  0.904511
66.950000  0.688471  0.893122
67.000000  0.692557  0.882253
67.050000  0.696635  0.871403
67.100000  0.701516  0.861104
67.150000  0.706388  0.850823
67.200000  0.712054  0.841119
67.250000  0.717710  0.831431
67.300000  0.724152  0.822343
67.350000  0.730585  0.813269
67.400000  0.737794  0.804814
67.450000  0.744995  0.796373
67.500000  0.752964  0.788568
67.550000  0.760924  0.780776
67.600000  0.769646  0.773635
67.650000  0.778357  0.766506
67.700000  0.787820  0.760044
67.750000  0.797272  0.753593
67.800000  0.807465  0.747822
67.850000  0.817646  0.742062
67.900000  0.828555  0.736996
67.950000  0.839451  0.731942
68.000000  0.851057  0.727595
68.050000  0.862649  0.723260
68.100000  0.874930  0.719648
68.150000  0.887195  0.716048
68.200000  0.900122  0.713186
68.250000  0.913031  0.710337
68.300000  0.926570  0.708244
68.350000  0.940086  0.706164
68.400000  0.954193  0.704859
68.450000  0.968274  0.703568
68.500000  0.982895  0.703073
68.550000  0.997488  0.702592
68.600000  1.012562  0.702932
68.650000  1.027601  0.703285
68.700000  1.043052  0.704485
68.750000  1.058464  0.705698
68.800000  1.074203  0.707786
68.850000  1.089898  0.709887
68.900000  1.105822  0.712891
68.950000  1.121697  0.715909
69.000000  1.137689  0.719861
69.050000  1.153624  0.723826
69.100000  1.169549  0.728757
69.150000  1.185410  0.733699
69.200000  1.201116  0.739640
69.250000  1.216752  0.745590
69.300000  1.232072  0.752568
69.350000  1.247314  0.759554
69.400000  1.262063  0.767596
69.450000  1.276728  0.775643
69.500000  1.290707  0.784768
69.550000  1.304597  0.793893
69.600000  1.317596  0.804113
69.650000  1.330501  0.814328
69.700000  1.342299  0.825644
69.750000  1.354001  0.836949
69.800000  1.364377  0.849346
69.850000  1.374654  0.861726
69.900000  1.383385  0.875174
69.950000  1.392019  0.888595
70.000000  1.398892  0.903042
70.050000  1.405674  0.917451
70.100000  1.410496  0.932817
70.150000  1.415234  0.948134
70.200000  1.417836  0.964313
70.250000  1.420366  0.980430
70.300000  1.420616  0.997284
70.350000  1.420809  1.014063
70.400000  1.418618  1.031422
70.450000  1.416389  1.048693
70.500000  1.411721  1.066355
70.550000  1.407037  1.083917
70.600000  1.399914  1.101651
70.650000  1.392799  1.119273
70.700000  1.383301  1.136823
70.750000  1.373838  1.154252
70.800000  1.362110  1.171343
70.850000  1.350440  1.188309
70.900000  1.336680  1.204657
70.950000  1.323002  1.220881
71.000000  1.307457  1.236205
71.050000  1.292016  1.251408
71.100000  1.274975  1.265440
71.150000  1.258053  1.279358
71.200000  1.239830  1.291851
71.250000  1.221738  1.304244
71.300000  1.202659  1.314987
71.350000  1.183718  1.325647
71.400000  1.164112  1.334471
71.450000  1.144644  1.343231
71.500000  1.124824  1.350014
71.550000  1.105139  1.356754
71.600000  1.085398  1.361426
71.650000  1.065783  1.366076
71.700000  1.046382  1.368615
71.750000  1.027097  1.371154
71.800000  1.008261  1.371587
71.850000  0.989528  1.372040
71.900000  0.971447  1.370438
71.950000  0.953454  1.368873
72.000000  0.936276  1.365340
72.050000  0.919173  1.361860
72.100000  0.903015  1.356535
72.150000  0.886917  1.351272
72.200000  0.871860  1.344310
72.250000  0.856851  1.337420
72.300000  0.842948  1.328994
72.350000  0.829082  1.320645
72.400000  0.816364  1.310936
72.450000  0.803672  1.301307
72.500000  0.792149  1.290498
72.550000  0.780643  1.279768
72.600000  0.770309  1.268040
72.650000  0.759985  1.256389
72.700000  0.750824  1.243915
72.750000  0.741667  1.231517
72.800000  0.733653  1.218464
72.850000  0.725639  1.205483
72.900000  0.718742  1.192005
72.950000  0.711842  1.178595
73.000000  0.706029  1.164835
73.050000  0.700210  1.151138
73.100000  0.695446  1.137228
73.150000  0.690675  1.123374
73.200000  0.686925  1.109428
73.250000  0.683167  1.095535
73.300000  0.680399  1.081660
73.350000  0.677621  1.067832
73.400000  0.675802  1.054121
73.450000  0.673973  1.040451
73.500000  0.673076  1.026983
73.550000  0.672168  1.013554
73.600000  0.672165  1.000401
73.650000  0.672151  0.987283
73.700000  0.673020  0.974507
73.750000  0.673878  0.961761
73.800000  0.675597  0.949415
73.850000  0.677305  0.937095
73.900000  0.679857  0.925223
73.950000  0.682399  0.913375
74.000000  0.685768  0.902016
74.050000  0.689128  0.890678
74.100000  0.693302  0.879865
74.150000  0.697467  0.869071
74.200000  0.702434  0.858831
74.250000  0.707392  0.848609
74.300000  0.713143  0.838967
74.350000  0.718885  0.829340
74.400000  0.725412  0.820315
74.450000  0.731929  0.811305
74.500000  0.739223  0.802916
74.550000  0.746507  0.794541
74.600000  0.754560  0.786804
74.650000  0.762604  0.779079
74.700000  0.771408  0.772007
74.750000  0.780202  0.764948
74.800000  0.789747  0.758557
74.850000  0.799281  0.752177
74.900000  0.809555  0.746479
74.950000  0.819817  0.740792
75.000000  0.830805  0.735800
75.050000  0.841780  0.730821
75.100000  0.853464  0.726550
75.150000  0.865133  0.722291
75.200000  0.877489  0.718757
75.250000  0.889829  0.715235
75.300000  0.902829  0.712453
75.350000  0.915809  0.709684
75.400000  0.929416  0.707673
75.450000  0.943001  0.705675
75.500000  0.957171  0.704455
75.550000  0.971315  0.703248
75.600000  0.985995  0.702841
75.650000  1.000645  0.702448
75.700000  1.015769  0.702878
75.750000  1.030860  0.703321
75.800000  1.046353  0.704614
75.850000  1.061807  0.705920
75.900000  1.077578  0.708104
75.950000  1.093305  0.710302
76.000000  1.109251  0.713406
76.050000  1.125146  0.716524
76.100000  1.141146  0.720580
76.150000  1.157089  0.724648
76.200000  1.173007  0.729687
76.250000  1.188861  0.734737
76.300000  1.204543  0.740788
76.350000  1.220155  0.746849
76.400000  1.235432  0.753942
76.450000  1.250631  0.761042
76.500000  1.265316  0.769201
76.550000  1.279918  0.777364
76.600000  1.293812  0.786609
76.650000  1.307616  0.795853
76.700000  1.320507  0.806194
76.750000  1.333303  0.816530
76.800000  1.344969  0.827966
76.850000  1.356538  0.839391
76.900000  1.366756  0.851908
76.950000  1.376876  0.864406
77.000000  1.385425  0.877970
77.050000  1.393879  0.891506
77.100000  1.400548  0.906062
77.150000  1.407126  0.920579
77.200000  1.411724  0.936045
77.250000  1.416238  0.951461
77.300000  1.418598  0.967728
77.350000  1.420887  0.983932
77.400000  1.420881  1.000858
77.450000  1.420820  1.017708
77.500000  1.418365  1.035120
77.550000  1.415875  1.052442
77.600000  1.410940  1.070134
77.650000  1.405992  1.087725
77.700000  1.398606  1.105463
77.750000  1.391231  1.123089
77.800000  1.381482  1.140614
77.850000  1.371769  1.158019
77.900000  1.359805  1.175055
77.950000  1.347903  1.191967
78.000000  1.333930  1.208230
78.050000  1.320042  1.224369
78.100000  1.304312  1.239578
78.150000  1.288688  1.254667
78.200000  1.271494  1.268555
78.250000  1.254420  1.282331
78.300000  1.236077  1.294655
78.350000  1.217867  1.306880
78.400000  1.198703  1.317433
78.450000  1.179678  1.327904
78.500000  1.160021  1.336521
78.550000  1.140503  1.345075
78.600000  1.120665  1.351640
78.650000  1.100962  1.358163
78.700000  1.081233  1.362609
78.750000  1.061630  1.367037
78.800000  1.042267  1.369349
78.850000  1.023019  1.371664
78.900000  1.004245  1.371875
78.950000  0.985573  1.372108
79.000000  0.967571  1.370292
79.050000  0.949657  1.368514
79.100000  0.932575  1.364780
79.150000  0.915566  1.361099
79.200000  0.899514  1.355586
79.250000  0.883521  1.350137
79.300000  0.868579  1.343005
79.350000  0.853682  1.335945
79.400000  0.839900  1.327367
79.450000  0.826152  1.318867
79.500000  0.813556  1.309025
79.550000  0.800986  1.299262
79.600000  0.789586  1.288339
79.650000  0.778202  1.277496
79.700000  0.767991  1.265671
79.750000  0.757789  1.253926
79.800000  0.748749  1.241374
79.850000  0.739712  1.228898
79.900000  0.731817  1.215785
79.950000  0.723921  1.202743
80.000000  0.717140  1.189221
80.050000  0.710355  1.175765
80.100000  0.704654  1.161976
80.150000  0.698948  1.148249
80.200000  0.694293  1.134322
80.250000  0.689630  1.120451
80.300000  0.685986  1.106501
80.350000  0.682333  1.092603
80.400000  0.679667  1.078735
80.450000  0.676992  1.064913
80.500000  0.675273  1.051217
80.550000  0.673544  1.037562
80.600000  0.672743  1.024119
80.650000  0.671931  1.010713
80.700000  0.672023  0.997592
80.750000  0.672104  0.984505
80.800000  0.673064  0.971767
80.850000  0.674014  0.959059
80.900000  0.675824  0.946756
80.950000  0.677623  0.934479
81.000000  0.680264  0.922656
81.050000  0.682894  0.910855
81.100000  0.686351  0.899549
81.150000  0.689799  0.888263
81.200000  0.694059  0.877505
81.250000  0.698310  0.866767
81.300000  0.703363  0.856586
81.350000  0.708406  0.846422
81.400000  0.714242  0.836841
81.450000  0.720069  0.827276
81.500000  0.726680  0.818315
81.550000  0.733281  0.809368
81.600000  0.740658  0.801045
81.650000  0.748026  0.792735
81.700000  0.756162  0.785065
81.750000  0.764289  0.777408
81.800000  0.773175  0.770405
81.850000  0.782051  0.763415
81.900000  0.791677  0.757094
81.950000  0.801292  0.750786
82.000000  0.811646  0.745159
82.050000  0.821988  0.739545
82.100000  0.833055  0.734628
82.150000  0.844109  0.729722
82.200000  0.855870  0.725527
82.250000  0.867615  0.721344
82.300000  0.880046  0.717887
82.350000  0.892460  0.714443
82.400000  0.905531  0.711741
82.450000  0.918582  0.709051
82.500000  0.932257  0.707123
82.550000  0.945909  0.705206
82.600000  0.960142  0.704071
82.650000  0.974349  0.702948
82.700000  0.989085  0.702628
82.750000  1.003791  0.702322
82.800000  1.018966  0.702841
82.850000  1.034105  0.703375
82.900000  1.049640  0.704761
82.950000  1.065135  0.706160
83.000000  1.080938  0.708440
83.050000  1.096696  0.710734
83.100000  1.112662  0.713938
83.150000  1.128576  0.717156
83.200000  1.144583  0.721315
83.250000  1.160532  0.725487
83.300000  1.176441  0.730632
83.350000  1.192286  0.735789
83.400000  1.207942  0.741951
83.450000  1.223528  0.748122
83.500000  1.238760  0.755329
83.550000  1.253915  0.762542
83.600000  1.268536  0.770818
83.650000  1.283072  0.779098
83.700000  1.296879  0.788462
83.750000  1.310596  0.797825
83.800000  1.323376  0.808286
83.850000  1.336061  0.818741
83.900000  1.347593  0.830297
83.950000  1.359028  0.841842
84.000000  1.369087  0.854477
84.050000  1.379049  0.867092
84.100000  1.387416  0.880771
84.150000  1.395687  0.894420
84.200000  1.402152  0.909083
84.250000  1.408526  0.923707
84.300000  1.412898  0.939272
84.350000  1.417188  0.954785
84.400000  1.419306  0.971138
84.450000  1.421354  0.987426
84.500000  1.421093  1.004423
84.550000  1.420779  1.021341
84.600000  1.418061  1.038803
84.650000  1.415310  1.056175
84.700000  1.410110  1.073894
84.750000  1.404900  1.091511
84.800000  1.397254  1.109251
84.850000  1.389621  1.126877
84.900000  1.379623  1.144375
84.950000  1.369664  1.161752
85.000000  1.357468  1.178732
85.050000  1.345337  1.195586
85.100000  1.331155  1.211762
85.150000  1.317061  1.227813
85.200000  1.301151  1.242905
85.250000  1.285348  1.257878
85.300000  1.268005  1.271620
85.350000  1.250784  1.285252
85.400000  1.232326  1.297406
85.450000  1.214001  1.309463
85.500000  1.194757  1.319824
85.550000  1.175651  1.330106
85.600000  1.155948  1.338515
85.650000  1.136383  1.346864
85.700000  1.116531  1.353210
85.750000  1.096813  1.359517
85.800000  1.077099  1.363739
85.850000  1.057510  1.367945
85.900000  1.038188  1.370033
85.950000  1.018980  1.372126
86.000000  1.000269  1.372116
86.050000  0.981659  1.372131
86.100000  0.963739  1.370103
86.150000  0.945905  1.368116
86.200000  0.928919  1.364182
86.250000  0.912004  1.360303
86.300000  0.896059  1.354606
86.350000  0.880171  1.348974
86.400000  0.865343  1.341674
86.450000  0.850560  1.334448
86.500000  0.836896  1.325721
86.550000  0.823267  1.317072
86.600000  0.810793  1.307099
86.650000  0.798343  1.297207
86.700000  0.787066  1.286172
86.750000  0.775804  1.275217
86.800000  0.765714  1.263300
86.850000  0.755633  1.251461
86.900000  0.746713  1.238835
86.950000  0.737796  1.226284
87.000000  0.730018  1.213112
87.050000  0.722239  1.200011
87.100000  0.715572  1.186447
87.150000  0.708901  1.172948
87.200000  0.703312  1.159131
87.250000  0.697716  1.145375
87.300000  0.693169  1.131433
87.350000  0.688614  1.117546
87.400000  0.685074  1.103594
87.450000  0.681526  1.089692
87.500000  0.678962  1.075831
87.550000  0.676387  1.062015
87.600000  0.674767  1.048336
87.650000  0.673136  1.034698
87.700000  0.672431  1.021280
87.750000  0.671716  1.007898
87.800000  0.671901  0.994809
87.850000  0.672075  0.981754
87.900000  0.673127  0.969054
87.950000  0.674169  0.956384
88.000000  0.676068  0.944125
88.050000  0.677956  0.931891
88.100000  0.680685  0.920116
88.150000  0.683404  0.908364
88.200000  0.686948  0.897109
88.250000  0.690482  0.885875
88.300000  0.694828  0.875174
88.350000  0.699164  0.864490
88.400000  0.704302  0.854368
88.450000  0.709430  0.844263
88.500000  0.715350  0.834743
88.550000  0.721261  0.825238
88.600000  0.727955  0.816341
88.650000  0.734640  0.807457
88.700000  0.742100  0.799199
88.750000  0.749551  0.790955
88.800000  0.757769  0.783352
88.850000  0.765978  0.775762
88.900000  0.774946  0.768828
88.950000  0.783903  0.761907
89.000000  0.793610  0.755656
89.050000  0.803305  0.749418
89.100000  0.813739  0.743864
89.150000  0.824161  0.738322
89.200000  0.835306  0.733478
89.250000  0.846437  0.728646
89.300000  0.858274  0.724526
89.350000  0.870096  0.720419
89.400000  0.882600  0.717039
89.450000  0.895087  0.713672
89.500000  0.908229  0.711050
89.550000  0.921351  0.708439
89.600000  0.935092  0.706592
89.650000  0.948810  0.704758
89.700000  0.963105  0.703706
89.750000  0.977373  0.702668
89.800000  0.992165  0.702434
89.850000  1.006927  0.702214
89.900000  1.022150  0.702823
89.950000  1.037338  0.703446
90.000000  1.052913  0.704924
90.050000  1.068447  0.706416
90.100000  1.084281  0.708793
90.150000  1.100068  0.711182
90.200000  1.116053  0.714486
90.250000  1.131985  0.717803
90.300000  1.147997  0.722065
90.350000  1.163950  0.726340
90.400000  1.179850  0.731592
90.450000  1.195684  0.736855
90.500000  1.211314  0.743127
90.550000  1.226871  0.749408
90.600000  1.242058  0.756729
90.650000  1.257166  0.764056
90.700000  1.271720  0.772448
90.750000  1.286189  0.780843
90.800000  1.299908  0.790325
90.850000  1.313536  0.799806
90.900000  1.326204  0.810387
90.950000  1.338777  0.820961
91.000000  1.350173  0.832637
91.050000  1.361472  0.844299
91.100000  1.371372  0.857052
91.150000  1.381173  0.869783
91.200000  1.389357  0.883575
91.250000  1.397445  0.897336
91.300000  1.403703  0.912106
91.350000  1.409872  0.926835
91.400000  1.414019  0.942497
91.450000  1.418084  0.958105
91.500000  1.419960  0.974542
91.550000  1.421767  0.990913
91.600000  1.421252  1.007977
91.650000  1.420685  1.024962
91.700000  1.417706  1.042472
91.750000  1.414695  1.059890
91.800000  1.409233  1.077634
91.850000  1.403763  1.095275
91.900000  1.395859  1.113013
91.950000  1.387971  1.130637
92.000000  1.377727  1.148105
92.050000  1.367524  1.165452
92.100000  1.355101  1.182372
92.150000  1.342744  1.199166
92.200000  1.328358  1.215252
92.250000  1.314061  1.231214
92.300000  1.297975  1.246187
92.350000  1.281998  1.261040
92.400000  1.264510  1.274635
92.450000  1.247146  1.288121
92.500000  1.228577  1.300104
92.550000  1.210142  1.311991
92.600000  1.190821  1.322160
92.650000  1.171640  1.332252
92.700000  1.151893  1.340453
92.750000  1.132285  1.348598
92.800000  1.112422  1.354725
92.850000  1.092692  1.360817
92.900000  1.072996  1.364816
92.950000  1.053424  1.368801
93.000000  1.034146  1.370666
93.050000  1.014979  1.372538
93.100000  0.996334  1.372311
93.150000  0.977786  1.372110
