     t       numeric x    exact x     numeric v     exact v  
7.66550000  9.82290223  9.82289860  1.87366405  1.87367636
7.66600000  9.82383661  9.82383421  1.86875213  1.86876468
7.66650000  9.82477098  9.82476736  1.86384021  1.86385253
7.66700000  9.82570045  9.82569806  1.85892736  1.85893991
7.66750000  9.82662991  9.82662630  1.85401451  1.85402683
7.66800000  9.82755446  9.82755209  1.84910073  1.84911328
7.66850000  9.82847901  9.82847542  1.84418695  1.84419928
7.66900000  9.82939865  9.82939629  1.83927225  1.83928481
7.66950000  9.83031828  9.83031470  1.83435755  1.83436988
7.67000000  9.83123301  9.83123066  1.82944193  1.82945449
7.67050000  9.83214773  9.83214416  1.82452631  1.82453865
7.67100000  9.83305753  9.83305520  1.81960978  1.81962235
7.67150000  9.83396734  9.83396378  1.81469325  1.81470560
7.67200000  9.83487223  9.83486990  1.80977581  1.80978839
7.67250000  9.83577711  9.83577357  1.80485838  1.80487073
7.67300000  9.83667708  9.83667477  1.79994004  1.79995261
7.67350000  9.83757705  9.83757352  1.79502170  1.79503405
7.67400000  9.83847211  9.83846981  1.79010246  1.79011504
7.67450000  9.83936716  9.83936363  1.78518322  1.78519558
7.67500000  9.84025729  9.84025500  1.78026309  1.78027568
7.67550000  9.84114742  9.84114391  1.77534296  1.77535533
7.67600000  9.84203263  9.84203036  1.77042194  1.77043453
7.67650000  9.84291784  9.84291434  1.76550093  1.76551330
7.67700000  9.84379813  9.84379587  1.76057903  1.76059162
7.67750000  9.84467842  9.84467494  1.75565713  1.75566950
7.67800000  9.84555379  9.84555154  1.75073435  1.75074695
7.67850000  9.84642916  9.84642568  1.74581157  1.74582395
7.67900000  9.84729960  9.84729736  1.74088792  1.74090052
7.67950000  9.84817005  9.84816658  1.73596427  1.73597665
7.68000000  9.84903557  9.84903334  1.73103975  1.73105235
7.68050000  9.84990109  9.84989764  1.72611523  1.72612762
7.68100000  9.85076168  9.85075947  1.72118985  1.72120246
7.68150000  9.85162228  9.85161884  1.71626447  1.71627686
7.68200000  9.85247795  9.85247575  1.71133823  1.71135084
7.68250000  9.85333361  9.85333019  1.70641199  1.70642439
7.68300000  9.85418436  9.85418217  1.70148489  1.70149751
7.68350000  9.85503510  9.85503169  1.69655780  1.69657021
7.68400000  9.85588092  9.85587874  1.69162986  1.69164248
7.68450000  9.85672673  9.85672333  1.68670192  1.68671433
7.68500000  9.85756762  9.85756545  1.68177313  1.68178575
7.68550000  9.85840850  9.85840511  1.67684435  1.67685676
7.68600000  9.85924446  9.85924231  1.67191472  1.67192735
7.68650000  9.86008042  9.86007704  1.66698510  1.66699752
7.68700000  9.86091145  9.86090931  1.66205464  1.66206727
7.68750000  9.86174247  9.86173911  1.65712419  1.65713661
7.68800000  9.86256857  9.86256644  1.65219290  1.65220553
7.68850000  9.86339467  9.86339131  1.64726161  1.64727405
7.68900000  9.86421583  9.86421372  1.64232950  1.64234214
7.68950000  9.86503700  9.86503366  1.63739740  1.63740983
7.69000000  9.86585323  9.86585113  1.63246447  1.63247711
7.69050000  9.86666946  9.86666613  1.62753154  1.62754398
7.69100000  9.86748076  9.86747867  1.62259780  1.62261044
7.69150000  9.86829206  9.86828874  1.61766406  1.61767650
7.69200000  9.86909843  9.86909635  1.61272951  1.61274216
7.69250000  9.86990479  9.86990149  1.60779496  1.60780741
7.69300000  9.87070622  9.87070416  1.60285960  1.60287226
7.69350000  9.87150765  9.87150436  1.59792425  1.59793670
7.69400000  9.87230414  9.87230209  1.59298809  1.59300075
7.69450000  9.87310064  9.87309736  1.58805194  1.58806440
7.69500000  9.87389220  9.87389016  1.58311499  1.58312765
7.69550000  9.87468375  9.87468049  1.57817805  1.57819051
7.69600000  9.87547037  9.87546835  1.57324031  1.57325297
7.69650000  9.87625699  9.87625374  1.56830257  1.56831504
7.69700000  9.87703868  9.87703666  1.56336405  1.56337672
7.69750000  9.87782036  9.87781712  1.55842553  1.55843801
7.69800000  9.87859710  9.87859510  1.55348623  1.55349890
7.69850000  9.87937385  9.87937061  1.54854693  1.54855941
7.69900000  9.88014565  9.88014366  1.54360686  1.54361953
7.69950000  9.88091745  9.88091423  1.53866678  1.53867927
7.70000000  9.88168432  9.88168234  1.53372594  1.53373862
7.70050000  9.88245118  9.88244797  1.52878510  1.52879759
7.70100000  9.88321310  9.88321114  1.52384349  1.52385617
7.70150000  9.88397502  9.88397183  1.51890188  1.51891438
7.70200000  9.88473200  9.88473005  1.51395951  1.51397220
7.70250000  9.88548898  9.88548580  1.50901715  1.50902965
7.70300000  9.88624102  9.88623908  1.50407403  1.50408672
7.70350000  9.88699306  9.88698989  1.49913090  1.49914341
7.70400000  9.88774015  9.88773822  1.49418703  1.49419973
7.70450000  9.88848725  9.88848409  1.48924316  1.48925567
7.70500000  9.88922939  9.88922748  1.48429854  1.48431124
7.70550000  9.88997154  9.88996840  1.47935393  1.47936644
7.70600000  9.89070875  9.89070685  1.47440857  1.47442127
7.70650000  9.89144595  9.89144282  1.46946322  1.46947574
7.70700000  9.89217821  9.89217632  1.46451713  1.46452983
7.70750000  9.89291047  9.89290735  1.45957104  1.45958356
7.70800000  9.89363778  9.89363590  1.45462422  1.45463693
7.70850000  9.89436510  9.89436199  1.44967740  1.44968993
7.70900000  9.89508746  9.89508559  1.44472985  1.44474256
7.70950000  9.89580983  9.89580673  1.43978231  1.43979484
7.71000000  9.89652724  9.89652539  1.43483404  1.43484676
7.71050000  9.89724466  9.89724158  1.42988578  1.42989832
7.71100000  9.89795713  9.89795529  1.42493680  1.42494952
7.71150000  9.89866960  9.89866653  1.41998782  1.42000036
7.71200000  9.89937712  9.89937529  1.41503813  1.41505085
7.71250000  9.90008464  9.90008158  1.41008844  1.41010099
7.71300000  9.90078720  9.90078539  1.40513804  1.40515077
7.71350000  9.90148977  9.90148673  1.40018765  1.40020020
7.71400000  9.90218739  9.90218559  1.39523655  1.39524928
7.71450000  9.90288501  9.90288198  1.39028546  1.39029802
7.71500000  9.90357768  9.90357589  1.38533367  1.38534640
7.71550000  9.90427034  9.90426732  1.38038188  1.38039444
7.71600000  9.90495806  9.90495628  1.37542940  1.37544213
7.71650000  9.90564577  9.90564276  1.37047692  1.37048948
7.71700000  9.90632854  9.90632677  1.36552375  1.36553649
7.71750000  9.90701130  9.90700830  1.36057059  1.36058316
7.71800000  9.90768911  9.90768735  1.35561674  1.35562948
7.71850000  9.90836692  9.90836393  1.35066290  1.35067547
7.71900000  9.90903977  9.90903803  1.34570837  1.34572112
7.71950000  9.90971262  9.90970965  1.34075385  1.34076643
7.72000000  9.91038052  9.91037880  1.33579866  1.33581141
7.72050000  9.91104842  9.91104546  1.33084347  1.33085606
7.72100000  9.91171137  9.91170965  1.32588761  1.32590037
7.72150000  9.91237431  9.91237136  1.32093176  1.32094435
7.72200000  9.91303230  9.91303060  1.31597524  1.31598800
7.72250000  9.91369029  9.91368735  1.31101872  1.31103132
7.72300000  9.91434332  9.91434163  1.30606155  1.30607431
7.72350000  9.91499635  9.91499343  1.30110438  1.30111697
7.72400000  9.91564442  9.91564274  1.29614655  1.29615932
7.72450000  9.91629250  9.91628958  1.29118873  1.29120133
7.72500000  9.91693561  9.91693395  1.28623026  1.28624303
7.72550000  9.91757873  9.91757583  1.28127179  1.28128440
7.72600000  9.91821688  9.91821523  1.27631268  1.27632545
7.72650000  9.91885504  9.91885215  1.27135357  1.27136618
7.72700000  9.91948824  9.91948660  1.26639383  1.26640660
7.72750000  9.92012143  9.92011856  1.26143408  1.26144670
7.72800000  9.92074967  9.92074804  1.25647370  1.25648648
7.72850000  9.92137791  9.92137505  1.25151333  1.25152595
7.72900000  9.92200118  9.92199957  1.24655233  1.24656511
7.72950000  9.92262446  9.92262161  1.24159133  1.24160395
7.73000000  9.92324278  9.92324117  1.23662970  1.23664249
7.73050000  9.92386109  9.92385825  1.23166808  1.23168071
7.73100000  9.92447444  9.92447285  1.22670584  1.22671863
7.73150000  9.92508780  9.92508497  1.22174360  1.22175624
7.73200000  9.92569619  9.92569461  1.21678075  1.21679354
7.73250000  9.92630458  9.92630177  1.21181790  1.21183054
7.73300000  9.92690800  9.92690644  1.20685445  1.20686724
7.73350000  9.92751143  9.92750863  1.20189099  1.20190364
7.73400000  9.92810990  9.92810834  1.19692694  1.19693973
7.73450000  9.92870836  9.92870557  1.19196288  1.19197553
7.73500000  9.92930186  9.92930032  1.18699823  1.18701103
7.73550000  9.92989536  9.92989258  1.18203358  1.18204623
7.73600000  9.93048389  9.93048236  1.17706833  1.17708114
7.73650000  9.93107243  9.93106966  1.17210309  1.17211575
7.73700000  9.93165600  9.93165448  1.16713726  1.16715007
7.73750000  9.93223956  9.93223681  1.16217143  1.16218409
7.73800000  9.93281817  9.93281666  1.15720502  1.15721783
7.73850000  9.93339677  9.93339403  1.15223861  1.15225128
7.73900000  9.93397041  9.93396892  1.14727162  1.14728444
7.73950000  9.93454404  9.93454132  1.14230464  1.14231731
7.74000000  9.93511271  9.93511123  1.13733708  1.13734990
7.74050000  9.93568138  9.93567867  1.13236952  1.13238220
7.74100000  9.93624508  9.93624362  1.12740140  1.12741422
7.74150000  9.93680878  9.93680608  1.12243328  1.12244595
7.74200000  9.93736751  9.93736606  1.11746459  1.11747741
7.74250000  9.93792625  9.93792356  1.11249591  1.11250859
7.74300000  9.93848001  9.93847857  1.10752666  1.10753949
7.74350000  9.93903377  9.93903110  1.10255742  1.10257011
7.74400000  9.93958257  9.93958114  1.09758763  1.09760046
7.74450000  9.94013136  9.94012870  1.09261784  1.09263053
7.74500000  9.94067518  9.94067377  1.08764750  1.08766033
7.74550000  9.94121901  9.94121636  1.08267716  1.08268986
7.74600000  9.94175786  9.94175646  1.07770628  1.07771911
7.74650000  9.94229671  9.94229408  1.07273540  1.07274810
7.74700000  9.94283060  9.94282921  1.06776398  1.06777682
7.74750000  9.94336448  9.94336185  1.06279257  1.06280527
7.74800000  9.94389339  9.94389201  1.05782062  1.05783346
7.74850000  9.94442230  9.94441969  1.05284867  1.05286138
7.74900000  9.94494624  9.94494487  1.04787620  1.04788904
7.74950000  9.94547018  9.94546758  1.04290372  1.04291644
7.75000000  9.94598914  9.94598779  1.03793073  1.03794357
7.75050000  9.94650811  9.94650552  1.03295773  1.03297045
7.75100000  9.94702210  9.94702076  1.02798422  1.02799707
7.75150000  9.94753609  9.94753352  1.02301071  1.02302343
7.75200000  9.94804511  9.94804378  1.01803668  1.01804953
7.75250000  9.94855413  9.94855157  1.01306266  1.01307539
7.75300000  9.94905817  9.94905686  1.00808813  1.00810098
7.75350000  9.94956222  9.94955967  1.00311360  1.00312633
7.75400000  9.95006129  9.95005999  0.99813857  0.99815142
7.75450000  9.95056036  9.95055782  0.99316354  0.99317627
7.75500000  9.95105445  9.95105316  0.98818801  0.98820087
7.75550000  9.95154854  9.95154602  0.98321248  0.98322522
7.75600000  9.95203766  9.95203639  0.97823646  0.97824932
7.75650000  9.95252678  9.95252427  0.97326044  0.97327318
7.75700000  9.95301092  9.95300966  0.96828393  0.96829680
7.75750000  9.95349506  9.95349257  0.96330742  0.96332017
7.75800000  9.95397423  9.95397298  0.95833044  0.95834330
7.75850000  9.95445340  9.95445091  0.95335345  0.95336620
7.75900000  9.95492758  9.95492635  0.94837598  0.94838885
7.75950000  9.95540177  9.95539930  0.94339852  0.94341127
7.76000000  9.95587098  9.95586976  0.93842058  0.93843346
7.76050000  9.95634019  9.95633773  0.93344264  0.93345540
7.76100000  9.95680442  9.95680321  0.92846424  0.92847712
7.76150000  9.95726866  9.95726621  0.92348584  0.92349860
7.76200000  9.95772791  9.95772671  0.91850697  0.91851985
7.76250000  9.95818716  9.95818473  0.91352811  0.91354087
7.76300000  9.95864144  9.95864025  0.90854878  0.90856167
7.76350000  9.95909571  9.95909329  0.90356946  0.90358223
7.76400000  9.95954501  9.95954384  0.89858969  0.89860257
7.76450000  9.95999430  9.95999189  0.89360992  0.89362269
7.76500000  9.96043862  9.96043746  0.88862969  0.88864258
7.76550000  9.96088293  9.96088053  0.88364947  0.88366225
7.76600000  9.96132227  9.96132112  0.87866881  0.87868170
7.76650000  9.96176160  9.96175922  0.87368815  0.87370093
7.76700000  9.96219596  9.96219482  0.86870705  0.86871994
7.76750000  9.96263031  9.96262794  0.86372595  0.86373874
7.76800000  9.96305968  9.96305856  0.85874442  0.85875732
7.76850000  9.96348905  9.96348669  0.85376289  0.85377568
7.76900000  9.96391344  9.96391234  0.84878093  0.84879383
7.76950000  9.96433783  9.96433549  0.84379897  0.84381177
7.77000000  9.96475724  9.96475615  0.83881659  0.83882950
7.77050000  9.96517665  9.96517432  0.83383421  0.83384701
7.77100000  9.96559108  9.96558999  0.82885142  0.82886432
7.77150000  9.96600550  9.96600318  0.82386862  0.82388142
7.77200000  9.96641495  9.96641388  0.81888541  0.81889832
7.77250000  9.96682439  9.96682208  0.81390220  0.81391501
7.77300000  9.96722885  9.96722779  0.80891859  0.80893150
7.77350000  9.96763331  9.96763101  0.80393497  0.80394778
7.77400000  9.96803278  9.96803174  0.79895095  0.79896387
7.77450000  9.96843226  9.96842997  0.79396694  0.79397975
7.77500000  9.96882675  9.96882572  0.78898252  0.78899544
7.77550000  9.96922124  9.96921897  0.78399811  0.78401093
7.77600000  9.96961075  9.96960973  0.77901330  0.77902622
7.77650000  9.97000026  9.96999800  0.77402849  0.77404132
7.77700000  9.97038478  9.97038377  0.76904330  0.76905622
7.77750000  9.97076930  9.97076705  0.76405811  0.76407093
7.77800000  9.97114884  9.97114784  0.75907253  0.75908545
7.77850000  9.97152837  9.97152614  0.75408695  0.75409979
7.77900000  9.97190292  9.97190194  0.74910100  0.74911393
7.77950000  9.97227747  9.97227525  0.74411505  0.74412788
7.78000000  9.97264704  9.97264607  0.73912872  0.73914165
7.78050000  9.97301660  9.97301439  0.73414240  0.73415524
7.78100000  9.97338118  9.97338022  0.72915571  0.72916864
7.78150000  9.97374576  9.97374356  0.72416902  0.72418186
7.78200000  9.97410535  9.97410441  0.71918196  0.71919490
7.78250000  9.97446494  9.97446276  0.71419491  0.71420775
7.78300000  9.97481954  9.97481861  0.70920750  0.70922043
7.78350000  9.97517415  9.97517198  0.70422009  0.70423294
7.78400000  9.97552376  9.97552285  0.69923232  0.69924526
7.78450000  9.97587338  9.97587122  0.69424456  0.69425741
7.78500000  9.97621801  9.97621710  0.68925645  0.68926939
7.78550000  9.97656264  9.97656049  0.68426834  0.68428120
7.78600000  9.97690228  9.97690139  0.67927989  0.67929283
7.78650000  9.97724192  9.97723978  0.67429143  0.67430430
7.78700000  9.97757657  9.97757569  0.66930264  0.66931559
7.78750000  9.97791122  9.97790910  0.66431386  0.66432672
7.78800000  9.97824088  9.97824002  0.65932473  0.65933768
7.78850000  9.97857054  9.97856844  0.65433561  0.65434848
7.78900000  9.97889522  9.97889436  0.64934616  0.64935912
7.78950000  9.97921989  9.97921780  0.64435671  0.64436959
7.79000000  9.97953957  9.97953873  0.63936694  0.63937990
7.79050000  9.97985926  9.97985718  0.63437717  0.63439005
7.79100000  9.98017395  9.98017312  0.62938708  0.62940004
7.79150000  9.98048864  9.98048658  0.62439700  0.62440988
7.79200000  9.98079835  9.98079753  0.61940659  0.61941956
7.79250000  9.98110805  9.98110600  0.61441620  0.61442908
7.79300000  9.98141276  9.98141196  0.60942549  0.60943845
7.79350000  9.98171748  9.98171543  0.60443478  0.60444767
7.79400000  9.98201720  9.98201641  0.59944377  0.59945673
7.79450000  9.98231692  9.98231489  0.59445276  0.59446565
7.79500000  9.98261165  9.98261088  0.58946145  0.58947442
7.79550000  9.98290638  9.98290437  0.58447015  0.58448304
7.79600000  9.98319612  9.98319536  0.57947855  0.57949152
7.79650000  9.98348586  9.98348386  0.57448695  0.57449985
7.79700000  9.98377061  9.98376986  0.56949506  0.56950803
7.79750000  9.98405536  9.98405337  0.56450317  0.56451608
7.79800000  9.98433511  9.98433438  0.55951100  0.55952398
7.79850000  9.98461487  9.98461289  0.55451884  0.55453174
7.79900000  9.98488963  9.98488891  0.54952639  0.54953937
7.79950000  9.98516439  9.98516243  0.54453394  0.54454685
7.80000000  9.98543416  9.98543345  0.53954123  0.53955421
7.80050000  9.98570394  9.98570198  0.53454851  0.53456142
7.80100000  9.98596871  9.98596802  0.52955552  0.52956850
7.80150000  9.98623349  9.98623155  0.52456254  0.52457545
7.80200000  9.98649328  9.98649259  0.51956929  0.51958227
7.80250000  9.98675306  9.98675113  0.51457604  0.51458896
7.80300000  9.98700785  9.98700718  0.50958253  0.50959552
7.80350000  9.98726264  9.98726073  0.50458903  0.50460196
7.80400000  9.98751244  9.98751178  0.49959527  0.49960826
7.80450000  9.98776224  9.98776034  0.49460152  0.49461444
7.80500000  9.98800704  9.98800640  0.48960751  0.48962050
7.80550000  9.98825185  9.98824996  0.48461351  0.48462644
7.80600000  9.98849166  9.98849102  0.47961926  0.47963225
7.80650000  9.98873147  9.98872959  0.47462501  0.47463795
7.80700000  9.98896628  9.98896566  0.46963053  0.46964352
7.80750000  9.98920110  9.98919923  0.46463604  0.46464898
7.80800000  9.98943092  9.98943031  0.45964133  0.45965432
7.80850000  9.98966074  9.98965889  0.45464661  0.45465955
7.80900000  9.98988556  9.98988497  0.44965166  0.44966467
7.80950000  9.99011039  9.99010855  0.44465672  0.44466967
7.81000000  9.99033022  9.99032964  0.43966155  0.43967456
7.81050000  9.99055005  9.99054823  0.43466639  0.43467934
7.81100000  9.99076489  9.99076432  0.42967100  0.42968401
7.81150000  9.99097972  9.99097791  0.42467562  0.42468857
7.81200000  9.99118956  9.99118901  0.41968002  0.41969303
7.81250000  9.99139940  9.99139760  0.41468443  0.41469739
7.81300000  9.99160425  9.99160370  0.40968863  0.40970164
7.81350000  9.99180909  9.99180731  0.40469282  0.40470578
7.81400000  9.99200894  9.99200841  0.39969682  0.39970983
7.81450000  9.99220879  9.99220702  0.39470081  0.39471377
7.81500000  9.99240364  9.99240312  0.38970461  0.38971762
7.81550000  9.99259849  9.99259673  0.38470841  0.38472137
7.81600000  9.99278835  9.99278784  0.37971201  0.37972503
7.81650000  9.99297820  9.99297646  0.37471561  0.37472858
7.81700000  9.99316306  9.99316257  0.36971903  0.36973205
7.81750000  9.99334792  9.99334619  0.36472245  0.36473542
7.81800000  9.99352779  9.99352731  0.35972568  0.35973870
7.81850000  9.99370765  9.99370593  0.35472892  0.35474190
7.81900000  9.99388252  9.99388205  0.34973197  0.34974500
7.81950000  9.99405738  9.99405567  0.34473503  0.34474801
7.82000000  9.99422725  9.99422680  0.33973792  0.33975094
7.82050000  9.99439712  9.99439542  0.33474080  0.33475379
7.82100000  9.99456199  9.99456155  0.32974352  0.32975655
7.82150000  9.99472686  9.99472518  0.32474624  0.32475923
7.82200000  9.99488674  9.99488631  0.31974879  0.31976182
7.82250000  9.99504661  9.99504494  0.31475135  0.31476434
7.82300000  9.99520149  9.99520108  0.30975375  0.30976678
7.82350000  9.99535637  9.99535471  0.30475615  0.30476914
7.82400000  9.99550625  9.99550584  0.29975839  0.29977142
7.82450000  9.99565612  9.99565448  0.29476064  0.29477363
7.82500000  9.99580101  9.99580062  0.28976273  0.28977577
7.82550000  9.99594589  9.99594426  0.28476483  0.28477783
7.82600000  9.99608577  9.99608540  0.27976679  0.27977983
7.82650000  9.99622565  9.99622404  0.27476875  0.27478175
7.82700000  9.99636054  9.99636018  0.26977056  0.26978360
7.82750000  9.99649542  9.99649382  0.26477238  0.26478539
7.82800000  9.99662531  9.99662496  0.25977407  0.25978711
7.82850000  9.99675520  9.99675361  0.25477575  0.25478876
7.82900000  9.99688009  9.99687975  0.24977731  0.24979036
7.82950000  9.99700498  9.99700340  0.24477887  0.24479189
7.83000000  9.99712487  9.99712454  0.23978031  0.23979335
7.83050000  9.99724476  9.99724319  0.23478174  0.23479476
7.83100000  9.99735965  9.99735934  0.22978306  0.22979611
7.83150000  9.99747454  9.99747299  0.22478438  0.22479740
7.83200000  9.99758443  9.99758414  0.21978559  0.21979864
7.83250000  9.99769433  9.99769279  0.21478680  0.21479982
7.83300000  9.99779922  9.99779894  0.20978789  0.20980095
7.83350000  9.99790411  9.99790259  0.20478899  0.20480202
7.83400000  9.99800401  9.99800374  0.19978999  0.19980304
7.83450000  9.99810390  9.99810239  0.19479099  0.19480402
7.83500000  9.99819880  9.99819854  0.18979189  0.18980494
7.83550000  9.99829370  9.99829219  0.18479279  0.18480582
7.83600000  9.99838359  9.99838335  0.17979359  0.17980665
7.83650000  9.99847349  9.99847200  0.17479440  0.17480744
7.83700000  9.99855839  9.99855816  0.16979512  0.16980818
7.83750000  9.99864328  9.99864181  0.16479584  0.16480888
7.83800000  9.99872318  9.99872296  0.15979648  0.15980954
7.83850000  9.99880308  9.99880162  0.15479711  0.15481016
7.83900000  9.99887798  9.99887777  0.14979767  0.14981074
7.83950000  9.99895288  9.99895143  0.14479823  0.14481128
7.84000000  9.99902278  9.99902259  0.13979872  0.13981178
7.84050000  9.99909268  9.99909124  0.13479921  0.13481226
7.84100000  9.99915758  9.99915740  0.12979963  0.12981269
7.84150000  9.99922248  9.99922105  0.12480005  0.12481310
7.84200000  9.99928238  9.99928221  0.11980040  0.11981347
7.84250000  9.99934228  9.99934087  0.11480076  0.11481382
7.84300000  9.99939718  9.99939702  0.10980106  0.10981413
7.84350000  9.99945208  9.99945068  0.10480136  0.10481442
7.84400000  9.99950198  9.99950184  0.09980161  0.09981468
7.84450000  9.99955188  9.99955050  0.09480186  0.09481492
7.84500000  9.99959678  9.99959665  0.08980206  0.08981513
7.84550000  9.99964168  9.99964031  0.08480226  0.08481532
7.84600000  9.99968158  9.99968147  0.07980242  0.07981549
7.84650000  9.99972148  9.99972013  0.07480258  0.07481564
7.84700000  9.99975639  9.99975628  0.06980269  0.06981577
7.84750000  9.99979129  9.99978994  0.06480282  0.06481589
7.84800000  9.99982119  9.99982110  0.05980290  0.05981598
7.84850000  9.99985109  9.99984976  0.05480299  0.05481607
7.84900000  9.99987599  9.99987592  0.04980305  0.04981613
7.84950000  9.99990089  9.99989957  0.04480311  0.04481619
7.85000000  9.99992079  9.99992073  0.03980315  0.03981623
7.85050000  9.99994070  9.99993939  0.03480319  0.03481627
7.85100000  9.99995560  9.99995555  0.02980321  0.02981630
7.85150000  9.99997050  9.99996921  0.02480323  0.02481631
7.85200000  9.99998040  9.99998037  0.01980324  0.01981633
7.85250000  9.99999030  9.99998902  0.01480325  0.01481633
7.85300000  9.99999520  9.99999518  0.00980325  0.00981634
7.85350000  10.00000011  9.99999884  0.00480325  0.00481634
7.85400000  10.00000001  10.00000000  -0.00019675  -0.00018366
7.85450000  9.99999991  9.99999866  -0.00519675  -0.00518366
7.85500000  9.99999481  9.99999481  -0.01019675  -0.01018366
7.85550000  9.99998971  9.99998847  -0.01519675  -0.01518365
7.85600000  9.99997961  9.99997963  -0.02019674  -0.02018365
7.85650000  9.99996952  9.99996829  -0.02519673  -0.02518363
7.85700000  9.99995442  9.99995445  -0.03019671  -0.03018361
7.85750000  9.99993932  9.99993811  -0.03519669  -0.03518359
7.85800000  9.99991922  9.99991926  -0.04019665  -0.04018355
7.85850000  9.99989912  9.99989792  -0.04519661  -0.04518351
7.85900000  9.99987402  9.99987408  -0.05019655  -0.05018345
7.85950000  9.99984893  9.99984774  -0.05519648  -0.05518338
7.86000000  9.99981883  9.99981890  -0.06019640  -0.06018330
7.86050000  9.99978873  9.99978756  -0.06519631  -0.06518320
7.86100000  9.99975363  9.99975371  -0.07019619  -0.07018308
7.86150000  9.99971853  9.99971737  -0.07519606  -0.07518295
7.86200000  9.99967844  9.99967853  -0.08019590  -0.08018280
7.86250000  9.99963834  9.99963719  -0.08519574  -0.08518263
7.86300000  9.99959324  9.99959335  -0.09019554  -0.09018244
7.86350000  9.99954814  9.99954701  -0.09519534  -0.09518222
7.86400000  9.99949804  9.99949817  -0.10019509  -0.10018198
7.86450000  9.99944795  9.99944682  -0.10519484  -0.10518172
7.86500000  9.99939285  9.99939298  -0.11019454  -0.11018143
7.86550000  9.99933775  9.99933664  -0.11519423  -0.11518111
7.86600000  9.99927766  9.99927780  -0.12019388  -0.12018077
7.86650000  9.99921756  9.99921646  -0.12519352  -0.12518039
7.86700000  9.99915246  9.99915262  -0.13019309  -0.13017998
7.86750000  9.99908737  9.99908628  -0.13519267  -0.13517954
7.86800000  9.99901727  9.99901744  -0.14019218  -0.14017907
7.86850000  9.99894717  9.99894610  -0.14519169  -0.14517856
7.86900000  9.99887208  9.99887226  -0.15019113  -0.15017801
7.86950000  9.99879698  9.99879593  -0.15519056  -0.15517743
7.87000000  9.99871689  9.99871709  -0.16018993  -0.16017681
7.87050000  9.99863679  9.99863575  -0.16518928  -0.16517615
7.87100000  9.99855170  9.99855191  -0.17018856  -0.17017545
7.87150000  9.99846660  9.99846557  -0.17518784  -0.17517470
7.87200000  9.99837651  9.99837674  -0.18018703  -0.18017391
7.87250000  9.99828642  9.99828540  -0.18518622  -0.18517308
7.87300000  9.99819132  9.99819156  -0.19018532  -0.19017220
7.87350000  9.99809623  9.99809523  -0.19518441  -0.19517127
7.87400000  9.99799614  9.99799639  -0.20018341  -0.20017029
7.87450000  9.99789605  9.99789506  -0.20518241  -0.20516926
7.87500000  9.99779096  9.99779122  -0.21018131  -0.21016819
7.87550000  9.99768587  9.99768489  -0.21518020  -0.21516705
7.87600000  9.99757578  9.99757606  -0.22017899  -0.22016587
7.87650000  9.99746569  9.99746472  -0.22517778  -0.22516463
7.87700000  9.99735060  9.99735089  -0.23017646  -0.23016333
7.87750000  9.99723551  9.99723456  -0.23517513  -0.23516198
7.87800000  9.99711542  9.99711573  -0.24017369  -0.24016057
7.87850000  9.99699534  9.99699440  -0.24517225  -0.24515910
7.87900000  9.99687025  9.99687057  -0.25017069  -0.25015756
7.87950000  9.99674517  9.99674424  -0.25516912  -0.25515597
7.88000000  9.99661508  9.99661541  -0.26016743  -0.26015431
7.88050000  9.99648500  9.99648409  -0.26516574  -0.26515258
7.88100000  9.99634992  9.99635026  -0.27016392  -0.27015079
7.88150000  9.99621483  9.99621394  -0.27516209  -0.27514893
7.88200000  9.99607475  9.99607511  -0.28016013  -0.28014700
7.88250000  9.99593467  9.99593379  -0.28515817  -0.28514501
7.88300000  9.99578960  9.99578997  -0.29015607  -0.29014294
7.88350000  9.99564452  9.99564365  -0.29515396  -0.29514079
7.88400000  9.99549444  9.99549483  -0.30015171  -0.30013858
7.88450000  9.99534437  9.99534351  -0.30514946  -0.30513629
7.88500000  9.99518929  9.99518969  -0.31014706  -0.31013392
7.88550000  9.99503422  9.99503337  -0.31514465  -0.31513148
7.88600000  9.99487415  9.99487456  -0.32014209  -0.32012896
7.88650000  9.99471408  9.99471325  -0.32513953  -0.32512635
7.88700000  9.99454901  9.99454943  -0.33013681  -0.33012367
7.88750000  9.99438394  9.99438312  -0.33513408  -0.33512090
7.88800000  9.99421387  9.99421431  -0.34013119  -0.34011805
7.88850000  9.99404381  9.99404300  -0.34512830  -0.34511512
7.88900000  9.99386875  9.99386920  -0.35012523  -0.35011209
7.88950000  9.99369368  9.99369289  -0.35512217  -0.35510898
7.89000000  9.99351362  9.99351409  -0.36011893  -0.36010579
7.89050000  9.99333356  9.99333279  -0.36511568  -0.36510250
7.89100000  9.99314851  9.99314899  -0.37011226  -0.37009912
7.89150000  9.99296345  9.99296269  -0.37510884  -0.37509565
7.89200000  9.99277340  9.99277389  -0.38010523  -0.38009208
7.89250000  9.99258335  9.99258259  -0.38510161  -0.38508842
7.89300000  9.99238830  9.99238880  -0.39009781  -0.39008466
7.89350000  9.99219325  9.99219251  -0.39509400  -0.39508081
7.89400000  9.99199320  9.99199372  -0.40009000  -0.40007686
7.89450000  9.99179316  9.99179243  -0.40508600  -0.40507280
7.89500000  9.99158812  9.99158865  -0.41008179  -0.41006865
